Price,Displacement,Power,Torque,Cylinder_Config,Engine_Location,Fuel_System,Turbocharger,Emission_Norm,Fuel_Type,Fuel_Tank_Capacity,ARAI_Mileage,City_Mileage,Highway_Mileage,Body_Type,Length,Width,Height,Wheelbase,Kerb_Weight,GVW,Ground_Clearance,Boot_Space,Drivetrain,Gears,Front_Brakes,Rear_Brakes,Front_Suspension,Rear_Suspension,Airbags,ABS,EBD,EBA,ESP,Traction_Control,Hill_Assist,ISOFIX,Power_Steering,Power_Windows,Power_Seats,Keyless_Entry,Start/Stop_Button,Cruise_Control,Parking_Assistance,Rain_Wipers,Auto_Headlamps,Auto_Mirror,Adj_Steering,Seat_Height_Adjustment,Leather_Steering,Multi_Steering,Rear_Armrest,Cool_Glove_Box,Infotainment,Navigation_System,Bluetooth,USB,Multi_Display,Audiosystem,Make,Model,Variant,Cylinders,Valves/Cylinder,Doors,Seats,Number_of_Airbags
1058688,1462,103.0,138.0,In-line,"Front, Transverse",Injection,No,BS VI,Petrol,43.0,20.28,12.0,14.9,Sedan,4490,1730,1485,2650,1010,1520,170,510,Front Wheel Drive,4,Ventilated Disc,Drum,McPherson Strut,Torsion Beam,"Driver frontal airbag, Front passenger frontal airbag",Yes,No,No,No,No,No,Yes,Electric Power,All Windows,Power seats,Remote,Yes,Yes,Rear sensors with camera,Yes,Yes,Yes,"Rake, Reach",Manual Adjustment,Yes,Multifunction Steering Wheel,Cup Holders,Yes,Yes,No,Yes,Yes,Yes,CD Player with USB & Aux-in,Maruti Suzuki,Ciaz,1.5L Zeta At Smart Hybrid,4,4,4,5,2
1098689,1462,103.0,138.0,In-line,"Front, Transverse",Injection,No,BS VI,Petrol,43.0,20.28,12.0,14.9,Sedan,4490,1730,1485,2650,1010,1520,170,510,Front Wheel Drive,4,Ventilated Disc,Drum,McPherson Strut,Torsion Beam,"Driver frontal airbag, Front passenger frontal airbag",Yes,No,No,No,No,No,Yes,Electric Power,All Windows,Power seats,Remote,Yes,Yes,Rear sensors with camera,Yes,Yes,Yes,"Rake, Reach",Manual Adjustment,Yes,Multifunction Steering Wheel,Cup Holders,Yes,Touch Sensitive,Yes,Yes,Yes,Yes,USB & Aux-in,Maruti Suzuki,Ciaz,1.5L Alpha At Smart Hybrid,4,4,4,5,2
1138189,1498,94.0,225.0,In-line,"Front, Transverse",Injection,Yes,BS IV,Diesel,43.0,26.82,26.82,20.4,Sedan,4490,1730,1485,2650,1105,1590,170,510,Front Wheel Drive,6,Ventilated Disc,Drum,McPherson,Torsion Beam,"Driver frontal airbag, Front passenger frontal airbag",Yes,No,No,No,No,No,Yes,Electric Power,All Windows,Power seats,Remote,Yes,Yes,Rear sensors with camera,Yes,Yes,Yes,"Rake, Reach",Manual Adjustment,Yes,Multifunction Steering Wheel,Cup Holders,Yes,Touch Sensitive,Yes,Yes,Yes,Yes,USB & Aux-in,Maruti Suzuki,Ciaz,1.5L Alpha,4,4,4,5,2
997689,1498,94.0,225.0,In-line,"Front, Transverse",Injection,No,BS IV,Diesel,43.0,26.32,20.65,20.4,Sedan,4490,1730,1485,2650,1105,1590,170,510,Front Wheel Drive,6,Ventilated Disc,Drum,McPherson,Torsion Beam,"Driver frontal airbag, Front passenger frontal airbag",Yes,No,No,No,No,No,Yes,Electric Power,All Windows,Power seats,Remote,Yes,Yes,Rear sensors,Yes,Yes,Yes,"Rake, Reach",Manual Adjustment,Yes,Multifunction Steering Wheel,Cup Holders,Yes,Yes,No,Yes,Yes,Yes,CD Player with USB & Aux-in,Maruti Suzuki,Ciaz,1.5L Delta,4,4,4,5,2
1109189,1498,94.0,225.0,In-line,"Front, Transverse",Injection,Yes,BS IV,Diesel,43.0,26.32,26.32,20.4,Sedan,4490,1730,1485,2650,1105,1590,170,510,Front Wheel Drive,6,Ventilated Disc,Drum,McPherson,Torsion Beam,"Driver frontal airbag, Front passenger frontal airbag",Yes,No,No,No,No,No,Yes,Electric Power,All Windows,Power seats,Remote,Yes,Yes,Rear sensors with camera,Yes,Yes,Yes,"Rake, Reach",Manual Adjustment,Yes,Multifunction Steering Wheel,Cup Holders,Yes,Yes,No,Yes,Yes,Yes,CD Player with USB & Aux-in,Maruti Suzuki,Ciaz,1.5L Zeta,4,4,4,5,2
998599,1598,103.56,153.0,In-line,"Front, Transverse",Injection,Yes,BS IV,Petrol,55.0,15.41,12.0,15.41,Sedan,4413,1699,1466,2552,1137,1680,163,460,Front Wheel Drive,5,Ventilated Disc,Drum,McPherson suspension with lower triangular links and torsion stabiliser,Compound link crank-axle,"Driver frontal airbag, Front passenger frontal airbag",Yes,No,No,No,No,No,Yes,Electro-Hydraulic,All Windows,No,Remote,No,No,Rear sensors,Yes,Yes,Yes,"Rake, Reach",Manual Adjustment,Yes,Multifunction Steering Wheel,Audio Controls,Yes,Yes,No,Yes,Yes,Yes,CD/MP3/DVD Player with USB & Aux-in,Skoda,Rapid,1.6 Mpi Ambition,4,4,4,5,2
1006139,1498,108.5,250.0,In-line,"Front, Transverse",Injection,Yes,BS IV,Diesel,55.0,21.13,14.5,21.13,Sedan,4413,1699,1466,2552,1210,1750,163,460,Front Wheel Drive,5,Ventilated Disc,Drum,McPherson suspension with lower triangular links and torsion stabiliser,Compound link crank-axle,"Driver frontal airbag, Front passenger frontal airbag",Yes,No,No,No,No,No,Yes,Electro-Hydraulic,All Windows,No,Remote,No,No,Yes,Yes,Yes,Yes,"Rake, Reach",Manual Adjustment,Yes,Multifunction Steering Wheel,Audio Controls,Yes,Yes,No,Yes,Yes,Yes,Not on offer,Skoda,Rapid,1.5 Tdi Cr Active,4,4,4,5,2
881916,1598,103.56,153.0,In-line,"Front, Transverse",Injection,Yes,BS IV,Petrol,55.0,15.41,12.0,15.41,Sedan,4413,1699,1466,2552,1137,1680,163,460,Front Wheel Drive,5,Ventilated Disc,Drum,McPherson suspension with lower triangular links and torsion stabiliser,Compound link crank-axle,"Driver frontal airbag, Front passenger frontal airbag",Yes,No,No,No,No,No,Yes,Electro-Hydraulic,All Windows,No,Remote,No,No,Yes,Yes,Yes,Yes,"Rake, Reach",Manual Adjustment,Yes,Multifunction Steering Wheel,Audio Controls,Yes,Yes,No,Yes,Yes,Yes,Not on offer,Skoda,Rapid,1.6 Mpi Active,4,4,4,5,2
1129599,1498,108.5,250.0,In-line,"Front, Transverse",Injection,Yes,BS IV,Diesel,55.0,21.13,14.5,21.13,Sedan,4413,1699,1466,2552,1210,1750,163,460,Front Wheel Drive,5,Ventilated Disc,Drum,McPherson suspension with lower triangular links and torsion stabiliser,Compound link crank-axle,"Driver frontal airbag, Front passenger frontal airbag",Yes,No,No,No,No,No,Yes,Electro-Hydraulic,All Windows,No,Remote,No,No,Rear sensors,Yes,Yes,Yes,"Rake, Reach",Manual Adjustment,Yes,Multifunction Steering Wheel,Audio Controls,Yes,Yes,No,Yes,Yes,Yes,CD/MP3/DVD Player with USB & Aux-in,Skoda,Rapid,1.5 Tdi Cr Ambition,4,4,4,5,2
1249599,1498,108.5,250.0,In-line,"Front, Transverse",Injection,Yes,BS IV,Diesel,55.0,21.72,14.5,21.72,Sedan,4413,1699,1466,2552,1228,1770,163,460,Front Wheel Drive,7,Ventilated Disc,Drum,McPherson suspension with lower triangular links and torsion stabiliser,Compound link crank-axle,"Driver frontal airbag, Front passenger frontal airbag",Yes,No,No,No,No,No,Yes,Electro-Hydraulic,All Windows,No,Remote,No,No,Rear sensors,Yes,Yes,Yes,"Rake, Reach",Manual Adjustment,Yes,Multifunction Steering Wheel,Audio Controls,Yes,Yes,No,Yes,Yes,Yes,CD/MP3/DVD Player with USB & Aux-in,Skoda,Rapid,1.5 Tdi Cr Ambition At,4,4,4,5,2
1243599,1598,103.56,153.0,In-line,"Front, Transverse",Injection,Yes,BS IV,Petrol,55.0,14.84,12.0,14.84,Sedan,4413,1699,1466,2552,1187,1710,163,460,Front Wheel Drive,7,Ventilated Disc,Drum,McPherson suspension with lower triangular links and torsion stabiliser,Compound link crank-axle,"Driver frontal airbag, Front passenger frontal airbag",Yes,No,No,No,No,No,Yes,Electro-Hydraulic,All Windows,No,Remote,No,Yes,Rear sensors,Yes,Yes,Yes,"Rake, Reach",Manual Adjustment,Yes,Multifunction Steering Wheel,Audio Controls,Yes,Yes,No,Yes,Yes,Yes,Not on offer,Skoda,Rapid,1.6 Mpi Style At,4,4,4,5,2
1399599,1498,108.5,250.0,In-line,"Front, Transverse",Injection,Yes,BS IV,Diesel,55.0,21.72,18.0,21.72,Sedan,4413,1699,1466,2552,1228,1770,163,460,Front Wheel Drive,5,Ventilated Disc,Drum,McPherson suspension with lower triangular links and torsion stabiliser,Compound link crank-axle,"Driver frontal airbag, Front passenger frontal airbag",Yes,No,No,No,No,No,Yes,Electro-Hydraulic,All Windows,No,Remote,No,Yes,Rear sensors,Yes,Yes,Yes,"Rake, Reach",Manual Adjustment,Yes,Multifunction Steering Wheel,Audio Controls,Yes,Yes,No,Yes,Yes,Yes,CD/MP3/DVD Player with USB & Aux-in,Skoda,Rapid,1.5 Tdi Cr Style At,4,4,4,5,2
1273599,1498,108.5,250.0,In-line,"Front, Transverse",Injection,Yes,BS IV,Diesel,55.0,21.13,18.0,21.13,Sedan,4413,1699,1466,2552,1210,1750,163,460,Front Wheel Drive,5,Ventilated Disc,Drum,McPherson suspension with lower triangular links and torsion stabiliser,Compound link crank-axle,"Driver frontal airbag, Front passenger frontal airbag",Yes,No,No,No,No,No,Yes,Electro-Hydraulic,All Windows,No,Remote,No,Yes,Rear sensors,Yes,Yes,Yes,"Rake, Reach",Manual Adjustment,Yes,Multifunction Steering Wheel,Audio Controls,Yes,Yes,No,Yes,Yes,Yes,CD/MP3/DVD Player with USB & Aux-in,Skoda,Rapid,1.5 Tdi Cr Style,4,4,4,5,2
1115599,1598,103.56,153.0,In-line,"Front, Transverse",Injection,Yes,BS IV,Petrol,55.0,15.41,12.0,15.41,Sedan,4413,1699,1466,2552,1137,1680,163,460,Front Wheel Drive,5,Ventilated Disc,Drum,McPherson suspension with lower triangular links and torsion stabiliser,Compound link crank-axle,"Driver frontal airbag, Front passenger frontal airbag",Yes,No,No,No,No,No,Yes,Electro-Hydraulic,All Windows,No,Remote,No,Yes,Rear sensors,Yes,Yes,Yes,"Rake, Reach",Manual Adjustment,Yes,Multifunction Steering Wheel,Audio Controls,Yes,Yes,No,Yes,Yes,Yes,CD/MP3/DVD Player with USB & Aux-in,Skoda,Rapid,1.6 Mpi Style,4,4,4,5,2
999599,1598,103.56,153.0,In-line,"Front, Transverse",Injection,Yes,BS IV,Petrol,55.0,14.84,12.0,14.84,Sedan,4413,1699,1466,2552,1187,1710,163,460,Front Wheel Drive,5,Ventilated Disc,Drum,McPherson suspension with lower triangular links and torsion stabiliser,Compound link crank-axle,"Driver frontal airbag, Front passenger frontal airbag",Yes,No,No,No,No,No,Yes,Electro-Hydraulic,All Windows,No,Remote,No,No,Rear sensors,Yes,Yes,Yes,"Rake, Reach",Manual Adjustment,Yes,Multifunction Steering Wheel,Audio Controls,Yes,Yes,No,Yes,Yes,Yes,CD/MP3/DVD Player with USB & Aux-in,Skoda,Rapid,1.6 Mpi Ambition At,4,4,4,5,2
975599,1598,103.56,153.0,In-line,"Front, Transverse",Injection,Yes,BS IV,Petrol,55.0,15.41,12.0,15.41,Sedan,4413,1699,1466,2552,1137,1680,163,460,Front Wheel Drive,5,Ventilated Disc,Drum,McPherson suspension with lower triangular links and torsion stabiliser,Compound link crank-axle,"Driver frontal airbag, Front passenger frontal airbag",Yes,No,No,No,No,No,Yes,Electro-Hydraulic,All Windows,No,Remote,No,Yes,Rear sensors with camera,Yes,Yes,Yes,"Rake, Reach",Manual Adjustment,Yes,Multifunction Steering Wheel,Audio Controls,Yes,Yes,No,Yes,Yes,Yes,CD/MP3/DVD Player with USB & Aux-in,Skoda,Rapid,Onyx Mt Petrol,4,4,4,5,2
1099599,1598,103.56,153.0,In-line,"Front, Transverse",Injection,Yes,BS IV,Petrol,55.0,14.84,12.0,14.84,Sedan,4413,1699,1466,2552,1187,1710,163,460,Front Wheel Drive,7,Ventilated Disc,Drum,McPherson suspension with lower triangular links and torsion stabiliser,Compound link crank-axle,"Driver frontal airbag, Front passenger frontal airbag",Yes,No,No,No,No,No,Yes,Electro-Hydraulic,All Windows,No,Remote,No,Yes,Rear sensors with camera,Yes,Yes,Yes,"Rake, Reach",Manual Adjustment,Yes,Multifunction Steering Wheel,Audio Controls,Yes,Yes,No,Yes,Yes,Yes,Not on offer,Skoda,Rapid,Onyx At Petrol,4,4,4,5,2
1158599,1498,108.5,250.0,In-line,"Front, Transverse",Injection,Yes,BS IV,Diesel,55.0,21.13,18.0,21.13,Sedan,4413,1699,1466,2552,1210,1750,163,460,Front Wheel Drive,5,Ventilated Disc,Drum,McPherson suspension with lower triangular links and torsion stabiliser,Compound link crank-axle,"Driver frontal airbag, Front passenger frontal airbag",Yes,No,No,No,No,No,Yes,Electro-Hydraulic,All Windows,No,Remote,No,Yes,Rear sensors with camera,Yes,Yes,Yes,"Rake, Reach",Manual Adjustment,Yes,Multifunction Steering Wheel,Audio Controls,Yes,Yes,No,Yes,Yes,Yes,CD/MP3/DVD Player with USB & Aux-in,Skoda,Rapid,Onyx Mt Diesel,4,4,4,5,2
1273599,1498,108.5,250.0,In-line,"Front, Transverse",Injection,Yes,BS IV,Diesel,55.0,21.72,18.0,21.72,Sedan,4413,1699,1466,2552,1228,1770,163,460,Front Wheel Drive,5,Ventilated Disc,Drum,McPherson suspension with lower triangular links and torsion stabiliser,Compound link crank-axle,"Driver frontal airbag, Front passenger frontal airbag",Yes,No,No,No,No,No,Yes,Electro-Hydraulic,All Windows,No,Remote,No,Yes,Rear sensors with camera,Yes,Yes,Yes,"Rake, Reach",Manual Adjustment,Yes,Multifunction Steering Wheel,Audio Controls,Yes,Yes,No,Yes,Yes,Yes,CD/MP3/DVD Player with USB & Aux-in,Skoda,Rapid,Onyx At Diesel,4,4,4,5,2
980970,1368,143.02,212.0,In-line,"Front, Transverse",Injection,Yes,BS IV,Petrol,45.0,16.3,17.0,18.5,Hatchback,3989,1687,1505,2510,871,1250,155,260,Front Wheel Drive,5,Ventilated Disc,Ventilated Disc,"Independent Wheel, Helical Coil Springs, Double Acting Telescopic Dampers and Stabilizer Bar","Torsion Beam, Helical Coil Springs, Double Acting Telescopic Dampers and Stabilizer Bar","Driver frontal airbag, Front passenger frontal airbag",Yes,No,No,No,No,No,No,Hydraulic Power,All Windows,No,Remote,No,No,Rear sensors,No,No,No,Rake,Manual Adjustment,Yes,Multifunction Steering Wheel,Cup Holders,Yes,Yes,No,Yes,Yes,Yes,CD Player with USB & Aux-in,Fiat,Abarth Punto,1.4 T-Jet,4,4,5,5,2
999990,1396,88.77,220.0,In-line,"Front, Transverse",Injection,Yes,BS IV,Diesel,55.0,21.38,21.38,15.5,SUV,4270,1780,1630,2590,1710,2460,190,475,Front Wheel Drive,6,Ventilated Disc,Drum,Mc Pherson Strut with coil spring,Coupled Torsion Beam Axle (CTBA) with coil spring,"Driver frontal airbag, Front passenger frontal airbag",Yes,No,Yes,Yes,Yes,Yes,Yes,Electric Power,All Windows,No,Yes,Yes,Yes,Rear sensors,Yes,Yes,Yes,Rake,Manual Adjustment,Yes,Multifunction Steering Wheel,Cup Holders,Yes,Yes,Yes,Yes,Yes,Yes,CD Player with USB & Aux-in,Hyundai,Creta,1.4 Crdi E Plus,4,4,5,5,2
999990,1591,121.32,151.0,In-line,"Front, Transverse",Injection,Yes,BS IV,Petrol,55.0,15.29,15.29,13.24,SUV,4270,1780,1630,2590,1785,2390,190,475,Front Wheel Drive,6,Ventilated Disc,Drum,Mc Pherson Strut with coil spring,Coupled Torsion Beam Axle (CTBA) with coil spring,"Driver frontal airbag, Front passenger frontal airbag",Yes,No,Yes,Yes,Yes,Yes,Yes,Electric Power,All Windows,No,Yes,Yes,Yes,Rear sensors,Yes,Yes,Yes,Rake,Manual Adjustment,Yes,Multifunction Steering Wheel,Cup Holders,Yes,Yes,Yes,Yes,Yes,Yes,CD Player with USB & Aux-in,Hyundai,Creta,1.6 Vtvt E Plus,4,4,5,5,2
1232534,1591,121.32,151.0,In-line,"Front, Transverse",Injection,Yes,BS IV,Petrol,55.0,15.29,15.29,13.24,SUV,4270,1780,1630,2590,1180,1758,190,475,Front Wheel Drive,6,Ventilated Disc,Drum,Macpherson strut with Coil Spring,Coupled Torsion Beam Axle (CTBA) with coil spring,"Driver frontal airbag, Front passenger frontal airbag",Yes,No,Yes,Yes,Yes,Yes,Yes,Electric Power,All Windows,No,Smart Key,Yes,Yes,Rear sensors with camera,Yes,Yes,Yes,Rake,Manual Adjustment,Yes,Multifunction Steering Wheel,Cup Holders,Yes,Touch Sensitive,Yes,Yes,Yes,Yes,CD/MP3/DVD Player with USB & Aux-in,Hyundai,Creta,1.6 Vtvt Sx,4,4,5,5,2
1394437,1591,121.32,151.0,In-line,"Front, Transverse",Injection,Yes,BS IV,Petrol,55.0,15.29,15.29,13.24,SUV,4270,1780,1630,2590,1180,1758,190,475,Front Wheel Drive,6,Ventilated Disc,Drum,Macpherson strut with Coil Spring,Coupled Torsion Beam Axle (CTBA) with coil spring,"Drive side airbag, Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag, Curtain airbags",Yes,No,Yes,Yes,Yes,Yes,Yes,Electric Power,All Windows,Power seats,Smart Key,Yes,Yes,Rear sensors with camera,Yes,Yes,Yes,Rake,Manual Adjustment,Yes,Multifunction Steering Wheel,Cup Holders,Yes,Touch Sensitive,Yes,Yes,Yes,Yes,CD/MP3/DVD Player with USB & Aux-in,Hyundai,Creta,1.6 Vtvt Sx (O),4,4,5,5,6
1377363,1591,121.32,151.0,In-line,"Front, Transverse",Injection,Yes,BS IV,Petrol,55.0,15.29,15.29,13.24,SUV,4270,1780,1630,2590,1180,1758,190,475,Front Wheel Drive,6,Ventilated Disc,Drum,Macpherson strut with Coil Spring,Coupled Torsion Beam Axle (CTBA) with coil spring,"Driver frontal airbag, Front passenger frontal airbag",Yes,No,Yes,Yes,Yes,Yes,Yes,Electric Power,All Windows,No,Smart Key,Yes,Yes,Rear sensors with camera,Yes,Yes,Yes,Rake,Manual Adjustment,Yes,Multifunction Steering Wheel,Cup Holders,Yes,Touch Sensitive,Yes,Yes,Yes,Yes,CD/MP3/DVD Player with USB & Aux-in,Hyundai,Creta,1.6 Vtvt Sx At,4,4,5,5,2
1287041,1591,121.32,151.0,In-line,"Front, Transverse",Injection,Yes,BS IV,Petrol,55.0,15.29,15.29,13.24,SUV,4270,1780,1630,2590,1180,1758,190,475,Front Wheel Drive,6,Ventilated Disc,Drum,Macpherson strut with Coil Spring,Coupled Torsion Beam Axle (CTBA) with coil spring,"Driver frontal airbag, Front passenger frontal airbag",Yes,No,Yes,Yes,Yes,Yes,Yes,Electric Power,All Windows,No,Smart Key,Yes,Yes,Rear sensors with camera,Yes,Yes,Yes,Rake,Manual Adjustment,Yes,Multifunction Steering Wheel,Cup Holders,Yes,Touch Sensitive,Yes,Yes,Yes,Yes,CD/MP3/DVD Player with USB & Aux-in,Hyundai,Creta,1.6 Vtvt Sx Dual Tone,4,4,5,5,2
1197919,1396,88.77,220.0,In-line,"Front, Transverse",Injection,Yes,BS IV,Diesel,55.0,21.38,21.38,15.5,SUV,4270,1780,1630,2590,1710,2460,190,475,Front Wheel Drive,6,Ventilated Disc,Drum,Mc Pherson Strut with coil spring,Coupled Torsion Beam Axle (CTBA) with coil spring,"Driver frontal airbag, Front passenger frontal airbag",Yes,No,Yes,Yes,Yes,Yes,Yes,Electric Power,All Windows,No,Remote,Yes,Yes,Rear sensors,Yes,Yes,Yes,Rake,Manual Adjustment,Yes,Multifunction Steering Wheel,Cup Holders,Yes,Touch Sensitive,Yes,Yes,Yes,Yes,CD Player with USB & Aux-in,Hyundai,Creta,1.4 Crdi S,4,4,5,5,2
1366797,1582,126.25,260.0,In-line,"Front, Transverse",Injection,Yes,BS IV,Diesel,55.0,19.67,17.01,15.5,SUV,4270,1780,1630,2590,1710,2460,190,475,Front Wheel Drive,6,Ventilated Disc,Drum,Mc Pherson struts with coil spring,Coupled Torsion Beam Axle (CTBA) with coil spring,"Driver frontal airbag, Front passenger frontal airbag",Yes,No,Yes,Yes,Yes,Yes,Yes,Electric Power,All Windows,No,Smart Key,Yes,Yes,Rear sensors with camera,Yes,Yes,Yes,Rake,Manual Adjustment,Yes,Multifunction Steering Wheel,Cup Holders,Yes,Touch Sensitive,Yes,Yes,Yes,Yes,CD/MP3/DVD Player with USB & Aux-in,Hyundai,Creta,1.6 Crdi Sx,4,4,5,5,2
1543564,1582,126.25,260.0,In-line,"Front, Transverse",Injection,Yes,BS IV,Diesel,55.0,19.67,17.01,15.5,SUV,4270,1780,1630,2590,1710,2460,190,475,Front Wheel Drive,6,Ventilated Disc,Drum,Mc Pherson struts with coil spring,Coupled Torsion Beam Axle (CTBA) with coil spring,"Driver frontal airbag, Drive side airbag, Front passenger frontal airbag, Front passenger side airbag, Curtain airbags",Yes,No,Yes,Yes,Yes,Yes,Yes,Electric Power,All Windows,Power seats,Smart Key,Yes,Yes,Rear sensors with camera,Yes,Yes,Yes,Rake,Manual Adjustment,Yes,Multifunction Steering Wheel,Cup Holders,Yes,Touch Sensitive,Yes,Yes,Yes,Yes,CD/MP3/DVD Player with USB & Aux-in,Hyundai,Creta,1.6 Crdi Sx (O),4,4,5,5,6
1527395,1582,126.25,260.0,In-line,"Front, Transverse",Injection,Yes,BS IV,Diesel,55.0,17.01,17.01,15.5,SUV,4270,1780,1630,2590,1710,2460,190,475,Front Wheel Drive,6,Ventilated Disc,Drum,Mc Pherson Strut Type with Coil Spring,Coupled Torsion Beam Axle (CTBA) with coil spring,"Driver frontal airbag, Front passenger frontal airbag",Yes,No,Yes,Yes,Yes,Yes,Yes,Electric Power,All Windows,No,Smart Key,Yes,Yes,Rear sensors with camera,Yes,Yes,Yes,Rake,Manual Adjustment,Yes,Multifunction Steering Wheel,Cup Holders,Yes,Touch Sensitive,Yes,Yes,Yes,Yes,CD/MP3/DVD Player with USB & Aux-in,Hyundai,Creta,1.6 Crdi Sx At,4,4,5,5,2
1421208,1582,126.25,260.0,In-line,"Front, Transverse",Injection,Yes,BS IV,Diesel,55.0,19.67,17.01,15.5,SUV,4270,1780,1630,2590,1710,2460,190,475,Front Wheel Drive,6,Ventilated Disc,Drum,Mc Pherson struts with coil spring,Coupled Torsion Beam Axle (CTBA) with coil spring,"Driver frontal airbag, Front passenger frontal airbag",Yes,No,Yes,Yes,Yes,Yes,Yes,Electric Power,All Windows,No,Smart Key,Yes,Yes,Rear sensors with camera,Yes,Yes,Yes,Rake,Manual Adjustment,Yes,Multifunction Steering Wheel,Cup Holders,Yes,Touch Sensitive,Yes,Yes,Yes,Yes,CD/MP3/DVD Player with USB & Aux-in,Hyundai,Creta,1.6 Crdi Sx Dual Tone,4,4,5,5,2
1336033,1582,126.25,260.0,In-line,"Front, Transverse",Injection,Yes,BS IV,Diesel,55.0,17.01,17.01,15.5,SUV,4270,1780,1630,2590,1710,2460,190,475,Front Wheel Drive,6,Ventilated Disc,Drum,Mc Pherson Strut Type with Coil Spring,Coupled Torsion Beam Axle (CTBA) with coil spring,"Driver frontal airbag, Front passenger frontal airbag",Yes,No,Yes,Yes,Yes,Yes,Yes,Electric Power,All Windows,No,Smart Key,Yes,Yes,Rear sensors with camera,Yes,Yes,Yes,Rake,Manual Adjustment,Yes,Multifunction Steering Wheel,Cup Holders,Yes,Touch Sensitive,Yes,Yes,Yes,Yes,CD/MP3/DVD Player with USB & Aux-in,Hyundai,Creta,1.6 Crdi S At,4,4,5,5,2
1422937,1591,121.0,151.0,In-line,"Front, Transverse",Injection,Yes,BS IV,Petrol,55.0,15.29,15.29,13.24,SUV,4270,1780,1630,2590,1180,1758,190,475,Front Wheel Drive,6,Ventilated Disc,Drum,Macpherson strut with Coil Spring,Coupled Torsion Beam Axle (CTBA) with coil spring,"Drive side airbag, Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag, Curtain airbags",Yes,No,Yes,Yes,Yes,Yes,Yes,Electric Power,All Windows,Power seats,Smart Key,Yes,Yes,Rear sensors with camera,Yes,Yes,Yes,Rake,Manual Adjustment,Yes,Multifunction Steering Wheel,Cup Holders,Yes,Touch Sensitive,Yes,Yes,Yes,Yes,CD/MP3/DVD Player with USB & Aux-in,Hyundai,Creta,1.6 Vtvt Sx (O) Executive,4,4,5,5,6
1572064,1582,126.0,260.0,In-line,"Front, Transverse",Injection,Yes,BS IV,Diesel,55.0,19.67,17.01,15.5,SUV,4270,1780,1630,2590,1710,2460,190,475,Front Wheel Drive,6,Ventilated Disc,Drum,Mc Pherson struts with coil spring,Coupled Torsion Beam Axle (CTBA) with coil spring,"Driver frontal airbag, Drive side airbag, Front passenger frontal airbag, Front passenger side airbag, Curtain airbags",Yes,No,Yes,Yes,Yes,Yes,Yes,Electric Power,All Windows,Power seats,Smart Key,Yes,Yes,Rear sensors with camera,Yes,Yes,Yes,Rake,Manual Adjustment,Yes,Multifunction Steering Wheel,Cup Holders,Yes,Touch Sensitive,Yes,Yes,Yes,Yes,CD/MP3/DVD Player with USB & Aux-in,Hyundai,Creta,1.6 Crdi Sx (O) Executive,4,4,5,5,6
1107167,1396,88.77,220.0,In-line,"Front, Transverse",Injection,Yes,BS IV,Diesel,55.0,21.38,21.38,15.5,SUV,4270,1780,1630,2590,1710,2460,190,475,Front Wheel Drive,6,Ventilated Disc,Drum,Mc Pherson Strut with coil spring,Coupled Torsion Beam Axle (CTBA) with coil spring,"Driver frontal airbag, Front passenger frontal airbag",Yes,No,Yes,Yes,Yes,Yes,Yes,Electric Power,All Windows,No,Yes,Yes,Yes,Rear sensors with camera,Yes,Yes,Yes,Rake,Manual Adjustment,Yes,Multifunction Steering Wheel,Cup Holders,Yes,Yes,Yes,Yes,Yes,Yes,CD Player with USB & Aux-in,Hyundai,Creta,1.4 Crdi Ex,4,4,5,5,2
1092192,1591,121.32,151.0,In-line,"Front, Transverse",Injection,Yes,BS IV,Petrol,55.0,15.29,15.29,13.24,SUV,4270,1780,1630,2590,1785,2390,190,475,Front Wheel Drive,6,Ventilated Disc,Drum,Mc Pherson Strut with coil spring,Coupled Torsion Beam Axle (CTBA) with coil spring,"Driver frontal airbag, Front passenger frontal airbag",Yes,No,Yes,Yes,Yes,Yes,Yes,Electric Power,All Windows,No,Yes,Yes,Yes,Rear sensors with camera,Yes,Yes,Yes,Rake,Manual Adjustment,Yes,Multifunction Steering Wheel,Cup Holders,Yes,Yes,Yes,Yes,Yes,Yes,CD Player with USB & Aux-in,Hyundai,Creta,1.6 Vtvt Ex,4,4,5,5,2
1279983,1591,121.32,151.0,In-line,"Front, Transverse",Injection,Yes,BS IV,Petrol,55.0,15.29,15.29,13.24,SUV,4270,1780,1630,2590,1180,1758,190,400,Front Wheel Drive,6,Ventilated Disc,Drum,Mcpherson strut Type with coil spring,Coupled Torsion Beam Axle (CTBA) with coil spring,"Driver frontal airbag, Front passenger frontal airbag",Yes,No,Yes,Yes,Yes,Yes,Yes,Electric Power,All Windows,No,Smart Key,Yes,Yes,Rear sensors,Yes,Yes,Yes,Rake,Manual Adjustment,Yes,Multifunction Steering Wheel,Cup Holders,Yes,Touch Sensitive,Yes,Yes,Yes,Yes,CD/MP3/DVD Player with USB & Aux-in,Hyundai,Creta,Sports Edition Petrol,4,4,5,5,2
